,Delivery Date,Delivery Hour,Delivery Interval,Repeated Hour Flag,Settlement Point Name,Settlement Point Type,Settlement Point Price
36716,04/17/2020,16.0,1.0,N,HB_HUBAVG,AH,28.84
36808,04/17/2020,17.0,1.0,N,HB_HUBAVG,AH,20.36
36900,04/17/2020,18.0,1.0,N,HB_HUBAVG,AH,18.55
36992,04/17/2020,19.0,1.0,N,HB_HUBAVG,AH,18.22
37084,04/17/2020,20.0,1.0,N,HB_HUBAVG,AH,19.12
37176,04/17/2020,21.0,1.0,N,HB_HUBAVG,AH,25.24
37268,04/17/2020,22.0,1.0,N,HB_HUBAVG,AH,19.99
37360,04/17/2020,23.0,1.0,N,HB_HUBAVG,AH,18.51
37452,04/17/2020,24.0,1.0,N,HB_HUBAVG,AH,17.81
37544,04/18/2020,1.0,1.0,N,HB_HUBAVG,AH,17.03
37636,04/18/2020,2.0,1.0,N,HB_HUBAVG,AH,17.68
37728,04/18/2020,3.0,1.0,N,HB_HUBAVG,AH,17.78
37820,04/18/2020,4.0,1.0,N,HB_HUBAVG,AH,18.23
37912,04/18/2020,5.0,1.0,N,HB_HUBAVG,AH,18.35
38004,04/18/2020,6.0,1.0,N,HB_HUBAVG,AH,18.44
38096,04/18/2020,7.0,1.0,N,HB_HUBAVG,AH,18.42
38188,04/18/2020,8.0,1.0,N,HB_HUBAVG,AH,18.07
38280,04/18/2020,9.0,1.0,N,HB_HUBAVG,AH,18.61
38372,04/18/2020,10.0,1.0,N,HB_HUBAVG,AH,21.25
38464,04/18/2020,11.0,1.0,N,HB_HUBAVG,AH,19.1
38556,04/18/2020,12.0,1.0,N,HB_HUBAVG,AH,19.27
38648,04/18/2020,13.0,1.0,N,HB_HUBAVG,AH,19.65
38740,04/18/2020,14.0,1.0,N,HB_HUBAVG,AH,18.66
38832,04/18/2020,15.0,1.0,N,HB_HUBAVG,AH,18.66
38924,04/18/2020,16.0,1.0,N,HB_HUBAVG,AH,18.49
39016,04/18/2020,17.0,1.0,N,HB_HUBAVG,AH,18.03
39108,04/18/2020,18.0,1.0,N,HB_HUBAVG,AH,18.47
39200,04/18/2020,19.0,1.0,N,HB_HUBAVG,AH,18.52
39292,04/18/2020,20.0,1.0,N,HB_HUBAVG,AH,19.16
39384,04/18/2020,21.0,1.0,N,HB_HUBAVG,AH,20.27
39476,04/18/2020,22.0,1.0,N,HB_HUBAVG,AH,18.13
39568,04/18/2020,23.0,1.0,N,HB_HUBAVG,AH,14.18
39660,04/18/2020,24.0,1.0,N,HB_HUBAVG,AH,11.62
39752,04/19/2020,1.0,1.0,N,HB_HUBAVG,AH,11.64
39844,04/19/2020,2.0,1.0,N,HB_HUBAVG,AH,16.94
39936,04/19/2020,3.0,1.0,N,HB_HUBAVG,AH,16.96
40028,04/19/2020,4.0,1.0,N,HB_HUBAVG,AH,17.17
40120,04/19/2020,5.0,1.0,N,HB_HUBAVG,AH,17.83
40212,04/19/2020,6.0,1.0,N,HB_HUBAVG,AH,18.12
40304,04/19/2020,7.0,1.0,N,HB_HUBAVG,AH,16.79
40396,04/19/2020,8.0,1.0,N,HB_HUBAVG,AH,13.71
40488,04/19/2020,9.0,1.0,N,HB_HUBAVG,AH,12.18
40580,04/19/2020,10.0,1.0,N,HB_HUBAVG,AH,9.7
40672,04/19/2020,11.0,1.0,N,HB_HUBAVG,AH,11.08
40764,04/19/2020,12.0,1.0,N,HB_HUBAVG,AH,10.44
40856,04/19/2020,13.0,1.0,N,HB_HUBAVG,AH,11.8
40948,04/19/2020,14.0,1.0,N,HB_HUBAVG,AH,9.82
41040,04/19/2020,15.0,1.0,N,HB_HUBAVG,AH,8.99
41132,04/19/2020,16.0,1.0,N,HB_HUBAVG,AH,13.72
41224,04/19/2020,17.0,1.0,N,HB_HUBAVG,AH,13.19
41316,04/19/2020,18.0,1.0,N,HB_HUBAVG,AH,17.68
41408,04/19/2020,19.0,1.0,N,HB_HUBAVG,AH,19.67
41500,04/19/2020,20.0,1.0,N,HB_HUBAVG,AH,68.79
41592,04/19/2020,21.0,1.0,N,HB_HUBAVG,AH,116.05
41684,04/19/2020,22.0,1.0,N,HB_HUBAVG,AH,20.77
41776,04/19/2020,23.0,1.0,N,HB_HUBAVG,AH,18.74
41868,04/19/2020,24.0,1.0,N,HB_HUBAVG,AH,18.66
41960,04/20/2020,1.0,1.0,N,HB_HUBAVG,AH,16.05
42052,04/20/2020,2.0,1.0,N,HB_HUBAVG,AH,14.25
42144,04/20/2020,3.0,1.0,N,HB_HUBAVG,AH,13.86
42236,04/20/2020,4.0,1.0,N,HB_HUBAVG,AH,14.04
42328,04/20/2020,5.0,1.0,N,HB_HUBAVG,AH,16.07
42420,04/20/2020,6.0,1.0,N,HB_HUBAVG,AH,17.17
42512,04/20/2020,7.0,1.0,N,HB_HUBAVG,AH,17.78
42604,04/20/2020,8.0,1.0,N,HB_HUBAVG,AH,16.7
42696,04/20/2020,9.0,1.0,N,HB_HUBAVG,AH,17.54
42788,04/20/2020,10.0,1.0,N,HB_HUBAVG,AH,17.5
42880,04/20/2020,11.0,1.0,N,HB_HUBAVG,AH,18.83
42972,04/20/2020,12.0,1.0,N,HB_HUBAVG,AH,18.53
43064,04/20/2020,13.0,1.0,N,HB_HUBAVG,AH,18.88
43156,04/20/2020,14.0,1.0,N,HB_HUBAVG,AH,20.74
43248,04/20/2020,15.0,1.0,N,HB_HUBAVG,AH,19.54
43340,04/20/2020,16.0,1.0,N,HB_HUBAVG,AH,26.78
43432,04/20/2020,17.0,1.0,N,HB_HUBAVG,AH,23.21
43524,04/20/2020,18.0,1.0,N,HB_HUBAVG,AH,19.78
43616,04/20/2020,19.0,1.0,N,HB_HUBAVG,AH,31.62
43708,04/20/2020,20.0,1.0,N,HB_HUBAVG,AH,36.37
43800,04/20/2020,21.0,1.0,N,HB_HUBAVG,AH,34.21
43892,04/20/2020,22.0,1.0,N,HB_HUBAVG,AH,19.36
43984,04/20/2020,23.0,1.0,N,HB_HUBAVG,AH,18.15
44076,04/20/2020,24.0,1.0,N,HB_HUBAVG,AH,17.11
44168,04/21/2020,1.0,1.0,N,HB_HUBAVG,AH,16.07
44260,04/21/2020,2.0,1.0,N,HB_HUBAVG,AH,15.57
44352,04/21/2020,3.0,1.0,N,HB_HUBAVG,AH,14.7
44444,04/21/2020,4.0,1.0,N,HB_HUBAVG,AH,13.9
44536,04/21/2020,5.0,1.0,N,HB_HUBAVG,AH,13.06
44628,04/21/2020,6.0,1.0,N,HB_HUBAVG,AH,13.65
44720,04/21/2020,7.0,1.0,N,HB_HUBAVG,AH,17.98
44812,04/21/2020,8.0,1.0,N,HB_HUBAVG,AH,17.28
44904,04/21/2020,9.0,1.0,N,HB_HUBAVG,AH,18.37
44996,04/21/2020,10.0,1.0,N,HB_HUBAVG,AH,19.88
45088,04/21/2020,11.0,1.0,N,HB_HUBAVG,AH,19.79
45180,04/21/2020,12.0,1.0,N,HB_HUBAVG,AH,18.91
45272,04/21/2020,13.0,1.0,N,HB_HUBAVG,AH,18.83
45364,04/21/2020,14.0,1.0,N,HB_HUBAVG,AH,28.95
45456,04/21/2020,15.0,1.0,N,HB_HUBAVG,AH,21.81
45548,04/21/2020,16.0,1.0,N,HB_HUBAVG,AH,34.45
45640,04/21/2020,17.0,1.0,N,HB_HUBAVG,AH,38.19
45732,04/21/2020,18.0,1.0,N,HB_HUBAVG,AH,21.52
45824,04/21/2020,19.0,1.0,N,HB_HUBAVG,AH,19.84
45916,04/21/2020,20.0,1.0,N,HB_HUBAVG,AH,18.27
46008,04/21/2020,21.0,1.0,N,HB_HUBAVG,AH,17.75
46100,04/21/2020,22.0,1.0,N,HB_HUBAVG,AH,17.34
46192,04/21/2020,23.0,1.0,N,HB_HUBAVG,AH,10.15
46284,04/21/2020,24.0,1.0,N,HB_HUBAVG,AH,10.73
46376,04/22/2020,1.0,1.0,N,HB_HUBAVG,AH,11.23
46468,04/22/2020,2.0,1.0,N,HB_HUBAVG,AH,9.28
46560,04/22/2020,3.0,1.0,N,HB_HUBAVG,AH,5.99
46652,04/22/2020,4.0,1.0,N,HB_HUBAVG,AH,4.02
46744,04/22/2020,5.0,1.0,N,HB_HUBAVG,AH,9.67
46836,04/22/2020,6.0,1.0,N,HB_HUBAVG,AH,13.62
46928,04/22/2020,7.0,1.0,N,HB_HUBAVG,AH,20.44
47020,04/22/2020,8.0,1.0,N,HB_HUBAVG,AH,15.04
47112,04/22/2020,9.0,1.0,N,HB_HUBAVG,AH,15.8
47204,04/22/2020,10.0,1.0,N,HB_HUBAVG,AH,18.59
47296,04/22/2020,11.0,1.0,N,HB_HUBAVG,AH,18.23
47388,04/22/2020,12.0,1.0,N,HB_HUBAVG,AH,19.24
47480,04/22/2020,13.0,1.0,N,HB_HUBAVG,AH,16.92
47572,04/22/2020,14.0,1.0,N,HB_HUBAVG,AH,22.98
47664,04/22/2020,15.0,1.0,N,HB_HUBAVG,AH,12.02
47756,04/22/2020,16.0,1.0,N,HB_HUBAVG,AH,12.5
47848,04/22/2020,17.0,1.0,N,HB_HUBAVG,AH,13.29
47940,04/22/2020,18.0,1.0,N,HB_HUBAVG,AH,14.67
48032,04/22/2020,19.0,1.0,N,HB_HUBAVG,AH,12.64
48124,04/22/2020,20.0,1.0,N,HB_HUBAVG,AH,16.78
48216,04/22/2020,21.0,1.0,N,HB_HUBAVG,AH,163.47
48308,04/22/2020,22.0,1.0,N,HB_HUBAVG,AH,20.6
48400,04/22/2020,23.0,1.0,N,HB_HUBAVG,AH,18.56
48492,04/22/2020,24.0,1.0,N,HB_HUBAVG,AH,18.46
48584,04/23/2020,1.0,1.0,N,HB_HUBAVG,AH,17.55
48676,04/23/2020,2.0,1.0,N,HB_HUBAVG,AH,16.78
48768,04/23/2020,3.0,1.0,N,HB_HUBAVG,AH,16.57
48860,04/23/2020,4.0,1.0,N,HB_HUBAVG,AH,16.19
48952,04/23/2020,5.0,1.0,N,HB_HUBAVG,AH,17.08
49044,04/23/2020,6.0,1.0,N,HB_HUBAVG,AH,17.62
49136,04/23/2020,7.0,1.0,N,HB_HUBAVG,AH,18.29
49228,04/23/2020,8.0,1.0,N,HB_HUBAVG,AH,16.77
49320,04/23/2020,9.0,1.0,N,HB_HUBAVG,AH,16.31
49412,04/23/2020,10.0,1.0,N,HB_HUBAVG,AH,17.35
49504,04/23/2020,11.0,1.0,N,HB_HUBAVG,AH,18.26
49596,04/23/2020,12.0,1.0,N,HB_HUBAVG,AH,18.64
49688,04/23/2020,13.0,1.0,N,HB_HUBAVG,AH,18.86
49780,04/23/2020,14.0,1.0,N,HB_HUBAVG,AH,20.93
49872,04/23/2020,15.0,1.0,N,HB_HUBAVG,AH,20.47
49964,04/23/2020,16.0,1.0,N,HB_HUBAVG,AH,20.63
50056,04/23/2020,17.0,1.0,N,HB_HUBAVG,AH,21.61
50148,04/23/2020,18.0,1.0,N,HB_HUBAVG,AH,21.24
50240,04/23/2020,19.0,1.0,N,HB_HUBAVG,AH,19.31
50332,04/23/2020,20.0,1.0,N,HB_HUBAVG,AH,20.48
50424,04/23/2020,21.0,1.0,N,HB_HUBAVG,AH,34.68
50516,04/23/2020,22.0,1.0,N,HB_HUBAVG,AH,18.25
50608,04/23/2020,23.0,1.0,N,HB_HUBAVG,AH,16.35
50700,04/23/2020,24.0,1.0,N,HB_HUBAVG,AH,13.98
50792,04/24/2020,1.0,1.0,N,HB_HUBAVG,AH,11.62
50884,04/24/2020,2.0,1.0,N,HB_HUBAVG,AH,9.48
50976,04/24/2020,3.0,1.0,N,HB_HUBAVG,AH,3.74
51068,04/24/2020,4.0,1.0,N,HB_HUBAVG,AH,1.57
51160,04/24/2020,5.0,1.0,N,HB_HUBAVG,AH,0.56
51252,04/24/2020,6.0,1.0,N,HB_HUBAVG,AH,-0.73
51344,04/24/2020,7.0,1.0,N,HB_HUBAVG,AH,-0.73
51436,04/24/2020,8.0,1.0,N,HB_HUBAVG,AH,-0.21
51528,04/24/2020,9.0,1.0,N,HB_HUBAVG,AH,2.96
51620,04/24/2020,10.0,1.0,N,HB_HUBAVG,AH,8.76
51712,04/24/2020,11.0,1.0,N,HB_HUBAVG,AH,9.58
51804,04/24/2020,12.0,1.0,N,HB_HUBAVG,AH,10.07
51896,04/24/2020,13.0,1.0,N,HB_HUBAVG,AH,11.41
51988,04/24/2020,14.0,1.0,N,HB_HUBAVG,AH,12.51
52080,04/24/2020,15.0,1.0,N,HB_HUBAVG,AH,14.69
52172,04/24/2020,16.0,1.0,N,HB_HUBAVG,AH,17.49
52264,04/24/2020,17.0,1.0,N,HB_HUBAVG,AH,32.67
52356,04/24/2020,18.0,1.0,N,HB_HUBAVG,AH,18.18
52448,04/24/2020,19.0,1.0,N,HB_HUBAVG,AH,18.82
52540,04/24/2020,20.0,1.0,N,HB_HUBAVG,AH,17.19
52632,04/24/2020,21.0,1.0,N,HB_HUBAVG,AH,19.01
52724,04/24/2020,22.0,1.0,N,HB_HUBAVG,AH,16.18
52816,04/24/2020,23.0,1.0,N,HB_HUBAVG,AH,12.67
52908,04/24/2020,24.0,1.0,N,HB_HUBAVG,AH,15.78
53000,04/25/2020,1.0,1.0,N,HB_HUBAVG,AH,16.42
53092,04/25/2020,2.0,1.0,N,HB_HUBAVG,AH,9.6
53184,04/25/2020,3.0,1.0,N,HB_HUBAVG,AH,8.81
53276,04/25/2020,4.0,1.0,N,HB_HUBAVG,AH,7.95
53368,04/25/2020,5.0,1.0,N,HB_HUBAVG,AH,7.06
53460,04/25/2020,6.0,1.0,N,HB_HUBAVG,AH,2.59
53552,04/25/2020,7.0,1.0,N,HB_HUBAVG,AH,8.74
53644,04/25/2020,8.0,1.0,N,HB_HUBAVG,AH,10.71
53736,04/25/2020,9.0,1.0,N,HB_HUBAVG,AH,13.15
53828,04/25/2020,10.0,1.0,N,HB_HUBAVG,AH,13.63
53920,04/25/2020,11.0,1.0,N,HB_HUBAVG,AH,15.14
54012,04/25/2020,12.0,1.0,N,HB_HUBAVG,AH,17.23
54104,04/25/2020,13.0,1.0,N,HB_HUBAVG,AH,19.18
54196,04/25/2020,14.0,1.0,N,HB_HUBAVG,AH,20.37
54288,04/25/2020,15.0,1.0,N,HB_HUBAVG,AH,19.94
54380,04/25/2020,16.0,1.0,N,HB_HUBAVG,AH,19.81
54472,04/25/2020,17.0,1.0,N,HB_HUBAVG,AH,19.42
54564,04/25/2020,18.0,1.0,N,HB_HUBAVG,AH,19.64
54656,04/25/2020,19.0,1.0,N,HB_HUBAVG,AH,19.76
54748,04/25/2020,20.0,1.0,N,HB_HUBAVG,AH,25.65
54840,04/25/2020,21.0,1.0,N,HB_HUBAVG,AH,23.3
54932,04/25/2020,22.0,1.0,N,HB_HUBAVG,AH,19.33
55024,04/25/2020,23.0,1.0,N,HB_HUBAVG,AH,16.51
55116,04/25/2020,24.0,1.0,N,HB_HUBAVG,AH,14.48
55208,04/26/2020,1.0,1.0,N,HB_HUBAVG,AH,15.39
55300,04/26/2020,2.0,1.0,N,HB_HUBAVG,AH,14.57
55392,04/26/2020,3.0,1.0,N,HB_HUBAVG,AH,11.86
55484,04/26/2020,4.0,1.0,N,HB_HUBAVG,AH,8.21
55576,04/26/2020,5.0,1.0,N,HB_HUBAVG,AH,1.87
55668,04/26/2020,6.0,1.0,N,HB_HUBAVG,AH,2.3
55760,04/26/2020,7.0,1.0,N,HB_HUBAVG,AH,1.09
55852,04/26/2020,8.0,1.0,N,HB_HUBAVG,AH,-0.36
55944,04/26/2020,9.0,1.0,N,HB_HUBAVG,AH,1.9
56036,04/26/2020,10.0,1.0,N,HB_HUBAVG,AH,7.45
56128,04/26/2020,11.0,1.0,N,HB_HUBAVG,AH,2.84
56220,04/26/2020,12.0,1.0,N,HB_HUBAVG,AH,8.81
56312,04/26/2020,13.0,1.0,N,HB_HUBAVG,AH,9.47
56404,04/26/2020,14.0,1.0,N,HB_HUBAVG,AH,10.88
56496,04/26/2020,15.0,1.0,N,HB_HUBAVG,AH,12.07
56588,04/26/2020,16.0,1.0,N,HB_HUBAVG,AH,14.0
56680,04/26/2020,17.0,1.0,N,HB_HUBAVG,AH,15.76
56772,04/26/2020,18.0,1.0,N,HB_HUBAVG,AH,14.09
56864,04/26/2020,19.0,1.0,N,HB_HUBAVG,AH,13.9
56956,04/26/2020,20.0,1.0,N,HB_HUBAVG,AH,14.65
57048,04/26/2020,21.0,1.0,N,HB_HUBAVG,AH,18.25
57140,04/26/2020,22.0,1.0,N,HB_HUBAVG,AH,11.83
57232,04/26/2020,23.0,1.0,N,HB_HUBAVG,AH,9.56
57324,04/26/2020,24.0,1.0,N,HB_HUBAVG,AH,8.58
57416,04/27/2020,1.0,1.0,N,HB_HUBAVG,AH,8.62
57508,04/27/2020,2.0,1.0,N,HB_HUBAVG,AH,0.08
57600,04/27/2020,3.0,1.0,N,HB_HUBAVG,AH,-1.23
57692,04/27/2020,4.0,1.0,N,HB_HUBAVG,AH,-0.89
57784,04/27/2020,5.0,1.0,N,HB_HUBAVG,AH,-1.07
57876,04/27/2020,6.0,1.0,N,HB_HUBAVG,AH,-0.93
57968,04/27/2020,7.0,1.0,N,HB_HUBAVG,AH,-0.23
58060,04/27/2020,8.0,1.0,N,HB_HUBAVG,AH,0.38
58152,04/27/2020,9.0,1.0,N,HB_HUBAVG,AH,9.33
58244,04/27/2020,10.0,1.0,N,HB_HUBAVG,AH,11.17
58336,04/27/2020,11.0,1.0,N,HB_HUBAVG,AH,9.77
58428,04/27/2020,12.0,1.0,N,HB_HUBAVG,AH,11.62
58520,04/27/2020,13.0,1.0,N,HB_HUBAVG,AH,15.48
58612,04/27/2020,14.0,1.0,N,HB_HUBAVG,AH,19.97
58704,04/27/2020,15.0,1.0,N,HB_HUBAVG,AH,49.86
58796,04/27/2020,16.0,1.0,N,HB_HUBAVG,AH,92.17
58888,04/27/2020,17.0,1.0,N,HB_HUBAVG,AH,330.92
58980,04/27/2020,18.0,1.0,N,HB_HUBAVG,AH,306.63
59072,04/27/2020,19.0,1.0,N,HB_HUBAVG,AH,83.97
59164,04/27/2020,20.0,1.0,N,HB_HUBAVG,AH,22.54
59256,04/27/2020,21.0,1.0,N,HB_HUBAVG,AH,24.54
59348,04/27/2020,22.0,1.0,N,HB_HUBAVG,AH,19.66
59440,04/27/2020,23.0,1.0,N,HB_HUBAVG,AH,18.18
59532,04/27/2020,24.0,1.0,N,HB_HUBAVG,AH,17.87
59624,04/28/2020,1.0,1.0,N,HB_HUBAVG,AH,17.75
59716,04/28/2020,2.0,1.0,N,HB_HUBAVG,AH,16.58
59808,04/28/2020,3.0,1.0,N,HB_HUBAVG,AH,16.02
59900,04/28/2020,4.0,1.0,N,HB_HUBAVG,AH,14.53
59992,04/28/2020,5.0,1.0,N,HB_HUBAVG,AH,1.33
60084,04/28/2020,6.0,1.0,N,HB_HUBAVG,AH,0.26
60176,04/28/2020,7.0,1.0,N,HB_HUBAVG,AH,-0.68
60268,04/28/2020,8.0,1.0,N,HB_HUBAVG,AH,1.17
60360,04/28/2020,9.0,1.0,N,HB_HUBAVG,AH,11.56
60452,04/28/2020,10.0,1.0,N,HB_HUBAVG,AH,9.46
60544,04/28/2020,11.0,1.0,N,HB_HUBAVG,AH,11.94
60636,04/28/2020,12.0,1.0,N,HB_HUBAVG,AH,16.48
60728,04/28/2020,13.0,1.0,N,HB_HUBAVG,AH,18.27
60820,04/28/2020,14.0,1.0,N,HB_HUBAVG,AH,18.4
60912,04/28/2020,15.0,1.0,N,HB_HUBAVG,AH,18.37
61004,04/28/2020,16.0,1.0,N,HB_HUBAVG,AH,20.2
61096,04/28/2020,17.0,1.0,N,HB_HUBAVG,AH,20.62
61188,04/28/2020,18.0,1.0,N,HB_HUBAVG,AH,21.28
61280,04/28/2020,19.0,1.0,N,HB_HUBAVG,AH,20.78
61372,04/28/2020,20.0,1.0,N,HB_HUBAVG,AH,19.76
61464,04/28/2020,21.0,1.0,N,HB_HUBAVG,AH,20.67
61556,04/28/2020,22.0,1.0,N,HB_HUBAVG,AH,19.0
61648,04/28/2020,23.0,1.0,N,HB_HUBAVG,AH,16.8
61740,04/28/2020,24.0,1.0,N,HB_HUBAVG,AH,16.18
61832,04/29/2020,1.0,1.0,N,HB_HUBAVG,AH,11.69
61924,04/29/2020,2.0,1.0,N,HB_HUBAVG,AH,10.2
62016,04/29/2020,3.0,1.0,N,HB_HUBAVG,AH,9.83
62108,04/29/2020,4.0,1.0,N,HB_HUBAVG,AH,9.08
62200,04/29/2020,5.0,1.0,N,HB_HUBAVG,AH,9.24
62292,04/29/2020,6.0,1.0,N,HB_HUBAVG,AH,9.27
62384,04/29/2020,7.0,1.0,N,HB_HUBAVG,AH,9.43
62476,04/29/2020,8.0,1.0,N,HB_HUBAVG,AH,12.63
62568,04/29/2020,9.0,1.0,N,HB_HUBAVG,AH,14.64
62660,04/29/2020,10.0,1.0,N,HB_HUBAVG,AH,13.98
62752,04/29/2020,11.0,1.0,N,HB_HUBAVG,AH,14.3
62844,04/29/2020,12.0,1.0,N,HB_HUBAVG,AH,12.76
62936,04/29/2020,13.0,1.0,N,HB_HUBAVG,AH,10.97
63028,04/29/2020,14.0,1.0,N,HB_HUBAVG,AH,11.89
63120,04/29/2020,15.0,1.0,N,HB_HUBAVG,AH,12.35
63212,04/29/2020,16.0,1.0,N,HB_HUBAVG,AH,15.78
63304,04/29/2020,17.0,1.0,N,HB_HUBAVG,AH,16.85
63396,04/29/2020,18.0,1.0,N,HB_HUBAVG,AH,17.55
63488,04/29/2020,19.0,1.0,N,HB_HUBAVG,AH,17.68
63580,04/29/2020,20.0,1.0,N,HB_HUBAVG,AH,19.66
63672,04/29/2020,21.0,1.0,N,HB_HUBAVG,AH,25.83
63764,04/29/2020,22.0,1.0,N,HB_HUBAVG,AH,22.89
63856,04/29/2020,23.0,1.0,N,HB_HUBAVG,AH,22.02
63948,04/29/2020,24.0,1.0,N,HB_HUBAVG,AH,19.12
64040,04/30/2020,1.0,1.0,N,HB_HUBAVG,AH,18.3
64132,04/30/2020,2.0,1.0,N,HB_HUBAVG,AH,17.06
64224,04/30/2020,3.0,1.0,N,HB_HUBAVG,AH,16.62
64316,04/30/2020,4.0,1.0,N,HB_HUBAVG,AH,15.13
64408,04/30/2020,5.0,1.0,N,HB_HUBAVG,AH,14.43
64500,04/30/2020,6.0,1.0,N,HB_HUBAVG,AH,13.47
64592,04/30/2020,7.0,1.0,N,HB_HUBAVG,AH,12.94
64684,04/30/2020,8.0,1.0,N,HB_HUBAVG,AH,11.95
64776,04/30/2020,9.0,1.0,N,HB_HUBAVG,AH,10.95
64868,04/30/2020,10.0,1.0,N,HB_HUBAVG,AH,14.31
64960,04/30/2020,11.0,1.0,N,HB_HUBAVG,AH,12.45
65052,04/30/2020,12.0,1.0,N,HB_HUBAVG,AH,11.49
65144,04/30/2020,13.0,1.0,N,HB_HUBAVG,AH,14.0
65236,04/30/2020,14.0,1.0,N,HB_HUBAVG,AH,15.72
65328,04/30/2020,15.0,1.0,N,HB_HUBAVG,AH,16.81
65420,04/30/2020,16.0,1.0,N,HB_HUBAVG,AH,17.35
65512,04/30/2020,17.0,1.0,N,HB_HUBAVG,AH,17.99
65604,04/30/2020,18.0,1.0,N,HB_HUBAVG,AH,18.06
65696,04/30/2020,19.0,1.0,N,HB_HUBAVG,AH,17.26
65788,04/30/2020,20.0,1.0,N,HB_HUBAVG,AH,17.26
65880,04/30/2020,21.0,1.0,N,HB_HUBAVG,AH,16.15
65972,04/30/2020,22.0,1.0,N,HB_HUBAVG,AH,11.08
66064,04/30/2020,23.0,1.0,N,HB_HUBAVG,AH,8.94
66156,04/30/2020,24.0,1.0,N,HB_HUBAVG,AH,7.54
8,05/01/2020,1.0,1.0,N,HB_HUBAVG,AH,9.61
100,05/01/2020,2.0,1.0,N,HB_HUBAVG,AH,0.54
192,05/01/2020,3.0,1.0,N,HB_HUBAVG,AH,-1.1
284,05/01/2020,4.0,1.0,N,HB_HUBAVG,AH,-5.62
376,05/01/2020,5.0,1.0,N,HB_HUBAVG,AH,-3.84
468,05/01/2020,6.0,1.0,N,HB_HUBAVG,AH,-1.02
560,05/01/2020,7.0,1.0,N,HB_HUBAVG,AH,7.51
652,05/01/2020,8.0,1.0,N,HB_HUBAVG,AH,-0.62
744,05/01/2020,9.0,1.0,N,HB_HUBAVG,AH,7.43
836,05/01/2020,10.0,1.0,N,HB_HUBAVG,AH,10.85
928,05/01/2020,11.0,1.0,N,HB_HUBAVG,AH,8.71
1020,05/01/2020,12.0,1.0,N,HB_HUBAVG,AH,11.05
1112,05/01/2020,13.0,1.0,N,HB_HUBAVG,AH,15.2
1204,05/01/2020,14.0,1.0,N,HB_HUBAVG,AH,16.24
1296,05/01/2020,15.0,1.0,N,HB_HUBAVG,AH,16.87
1388,05/01/2020,16.0,1.0,N,HB_HUBAVG,AH,17.56
1480,05/01/2020,17.0,1.0,N,HB_HUBAVG,AH,18.2
1572,05/01/2020,18.0,1.0,N,HB_HUBAVG,AH,16.92
1664,05/01/2020,19.0,1.0,N,HB_HUBAVG,AH,14.99
1756,05/01/2020,20.0,1.0,N,HB_HUBAVG,AH,15.02
1848,05/01/2020,21.0,1.0,N,HB_HUBAVG,AH,14.77
1940,05/01/2020,22.0,1.0,N,HB_HUBAVG,AH,13.43
2032,05/01/2020,23.0,1.0,N,HB_HUBAVG,AH,11.99
2124,05/01/2020,24.0,1.0,N,HB_HUBAVG,AH,12.18
2216,05/02/2020,1.0,1.0,N,HB_HUBAVG,AH,11.22
2308,05/02/2020,2.0,1.0,N,HB_HUBAVG,AH,9.58
2400,05/02/2020,3.0,1.0,N,HB_HUBAVG,AH,3.58
2492,05/02/2020,4.0,1.0,N,HB_HUBAVG,AH,-0.15
2584,05/02/2020,5.0,1.0,N,HB_HUBAVG,AH,-0.04
2676,05/02/2020,6.0,1.0,N,HB_HUBAVG,AH,0.06
2768,05/02/2020,7.0,1.0,N,HB_HUBAVG,AH,0.79
2860,05/02/2020,8.0,1.0,N,HB_HUBAVG,AH,1.65
2952,05/02/2020,9.0,1.0,N,HB_HUBAVG,AH,8.71
3044,05/02/2020,10.0,1.0,N,HB_HUBAVG,AH,2.85
3136,05/02/2020,11.0,1.0,N,HB_HUBAVG,AH,11.4
3228,05/02/2020,12.0,1.0,N,HB_HUBAVG,AH,13.1
3320,05/02/2020,13.0,1.0,N,HB_HUBAVG,AH,15.83
3412,05/02/2020,14.0,1.0,N,HB_HUBAVG,AH,17.89
3504,05/02/2020,15.0,1.0,N,HB_HUBAVG,AH,18.93
3596,05/02/2020,16.0,1.0,N,HB_HUBAVG,AH,19.57
3688,05/02/2020,17.0,1.0,N,HB_HUBAVG,AH,27.24
3780,05/02/2020,18.0,1.0,N,HB_HUBAVG,AH,24.51
3872,05/02/2020,19.0,1.0,N,HB_HUBAVG,AH,19.08
3964,05/02/2020,20.0,1.0,N,HB_HUBAVG,AH,19.31
4056,05/02/2020,21.0,1.0,N,HB_HUBAVG,AH,19.46
4148,05/02/2020,22.0,1.0,N,HB_HUBAVG,AH,17.16
4240,05/02/2020,23.0,1.0,N,HB_HUBAVG,AH,14.02
4332,05/02/2020,24.0,1.0,N,HB_HUBAVG,AH,13.88
4424,05/03/2020,1.0,1.0,N,HB_HUBAVG,AH,12.98
4516,05/03/2020,2.0,1.0,N,HB_HUBAVG,AH,10.9
4608,05/03/2020,3.0,1.0,N,HB_HUBAVG,AH,10.74
4700,05/03/2020,4.0,1.0,N,HB_HUBAVG,AH,7.27
4792,05/03/2020,5.0,1.0,N,HB_HUBAVG,AH,1.15
4884,05/03/2020,6.0,1.0,N,HB_HUBAVG,AH,2.07
4976,05/03/2020,7.0,1.0,N,HB_HUBAVG,AH,6.39
