,Date,HourEnding,Settlement Point Price
6963,2021/10/18,4,-15.1829
6964,2021/10/18,5,-16.46
6965,2021/10/18,6,-21.5575
6966,2021/10/18,7,-20.6296
6967,2021/10/18,8,-22.3475
6968,2021/10/18,9,-22.921
6969,2021/10/18,10,-22.5296
6970,2021/10/18,11,-12.8533
6971,2021/10/18,12,6.9949
6972,2021/10/18,13,19.1771
6973,2021/10/18,14,23.4117
6974,2021/10/18,15,39.5576
6975,2021/10/18,16,18.208
6976,2021/10/18,17,1.1267
6977,2021/10/18,18,6.7263
6978,2021/10/18,19,19.9711
6979,2021/10/18,20,20.8521
6980,2021/10/18,21,19.5051
6981,2021/10/18,22,20.9833
6982,2021/10/18,23,17.6551
6983,2021/10/18,24,20.301
6984,2021/10/19,1,32.1278
6985,2021/10/19,2,22.5073
6986,2021/10/19,3,22.3352
6987,2021/10/19,4,-9.6579
6988,2021/10/19,5,-14.1569
6989,2021/10/19,6,-12.3872
6990,2021/10/19,7,-16.6472
6991,2021/10/19,8,-17.5766
6992,2021/10/19,9,-23.5891
6993,2021/10/19,10,-20.052
6994,2021/10/19,11,-17.8279
6995,2021/10/19,12,-12.5123
6996,2021/10/19,13,-1.9905
6997,2021/10/19,14,-1.5267
6998,2021/10/19,15,-3.6784
6999,2021/10/19,16,-0.4733
7000,2021/10/19,17,10.5716
7001,2021/10/19,18,15.0793
7002,2021/10/19,19,26.1168
7003,2021/10/19,20,67.3166
7004,2021/10/19,21,32.7797
7005,2021/10/19,22,48.8133
7006,2021/10/19,23,35.5327
7007,2021/10/19,24,55.5353
7008,2021/10/20,1,85.7941
7009,2021/10/20,2,67.5841
7010,2021/10/20,3,59.1048
7011,2021/10/20,4,92.8051
7012,2021/10/20,5,-7.6181
7013,2021/10/20,6,8.9351
7014,2021/10/20,7,23.0327
7015,2021/10/20,8,2.4125
7016,2021/10/20,9,15.0152
7017,2021/10/20,10,21.7522
7018,2021/10/20,11,36.1518
7019,2021/10/20,12,28.9309
7020,2021/10/20,13,34.8589
7021,2021/10/20,14,34.2386
7022,2021/10/20,15,31.4875
7023,2021/10/20,16,54.3414
7024,2021/10/20,17,41.4275
7025,2021/10/20,18,40.6195
7026,2021/10/20,19,59.551
7027,2021/10/20,20,97.7548
7028,2021/10/20,21,137.6069
7029,2021/10/20,22,147.2521
7030,2021/10/20,23,70.6442
7031,2021/10/20,24,351.5007
7032,2021/10/21,1,59.0969
7033,2021/10/21,2,87.8009
7034,2021/10/21,3,57.0692
7035,2021/10/21,4,41.0433
7036,2021/10/21,5,36.284
7037,2021/10/21,6,60.6114
7038,2021/10/21,7,39.1481
7039,2021/10/21,8,31.4198
7040,2021/10/21,9,36.6822
7041,2021/10/21,10,73.9767
7042,2021/10/21,11,31.3992
7043,2021/10/21,12,65.2448
7044,2021/10/21,13,48.8018
7045,2021/10/21,14,46.6934
7046,2021/10/21,15,63.9269
7047,2021/10/21,16,70.3927
7048,2021/10/21,17,61.4061
7049,2021/10/21,18,59.3985
7050,2021/10/21,19,405.4172
7051,2021/10/21,20,64.2534
7052,2021/10/21,21,63.9883
7053,2021/10/21,22,78.2091
7054,2021/10/21,23,88.1378
7055,2021/10/21,24,150.4413
7056,2021/10/22,1,98.2077
7057,2021/10/22,2,62.9027
7058,2021/10/22,3,58.3683
7059,2021/10/22,4,44.3594
7060,2021/10/22,5,68.424
7061,2021/10/22,6,46.017
7062,2021/10/22,7,24.8724
7063,2021/10/22,8,33.9867
7064,2021/10/22,9,33.8953
7065,2021/10/22,10,40.2119
7066,2021/10/22,11,38.6947
7067,2021/10/22,12,79.5971
7068,2021/10/22,13,65.5713
7069,2021/10/22,14,43.6808
7070,2021/10/22,15,111.3848
7071,2021/10/22,16,62.9375
7072,2021/10/22,17,35.6333
7073,2021/10/22,18,31.3816
7074,2021/10/22,19,42.6035
7075,2021/10/22,20,33.3614
7076,2021/10/22,21,36.8716
7077,2021/10/22,22,36.7747
7078,2021/10/22,23,39.9016
7079,2021/10/22,24,60.3879
7080,2021/10/23,1,18.9818
7081,2021/10/23,2,3.7335
7082,2021/10/23,3,14.1535
7083,2021/10/23,4,6.4222
7084,2021/10/23,5,1.197
7085,2021/10/23,6,-15.5354
7086,2021/10/23,7,-6.4725
7087,2021/10/23,8,-15.7983
7088,2021/10/23,9,-12.6283
7089,2021/10/23,10,3.3142
7090,2021/10/23,11,-7.1664
7091,2021/10/23,12,6.6764
7092,2021/10/23,13,-0.3488
7093,2021/10/23,14,9.5094
7094,2021/10/23,15,22.0175
7095,2021/10/23,16,19.5009
7096,2021/10/23,17,58.4782
7097,2021/10/23,18,54.4976
7098,2021/10/23,19,48.1203
7099,2021/10/23,20,29.5196
7100,2021/10/23,21,48.0709
7101,2021/10/23,22,58.71
7102,2021/10/23,23,27.0147
7103,2021/10/23,24,30.4925
7104,2021/10/24,1,32.7329
7105,2021/10/24,2,24.0231
7106,2021/10/24,3,1.148
7107,2021/10/24,4,23.0142
7108,2021/10/24,5,13.0456
7109,2021/10/24,6,1.494
7110,2021/10/24,7,10.0303
7111,2021/10/24,8,-11.3162
7112,2021/10/24,9,37.6083
7113,2021/10/24,10,25.368
7114,2021/10/24,11,4.0824
7115,2021/10/24,12,14.4454
7116,2021/10/24,13,12.804
7117,2021/10/24,14,17.5016
7118,2021/10/24,15,23.731
7119,2021/10/24,16,48.9502
7120,2021/10/24,17,87.7244
7121,2021/10/24,18,56.2745
7122,2021/10/24,19,102.7466
7123,2021/10/24,20,115.6556
7124,2021/10/24,21,150.274
7125,2021/10/24,22,237.0309
7126,2021/10/24,23,157.3967
7127,2021/10/24,24,278.9967
7128,2021/10/25,1,173.6991
7129,2021/10/25,2,79.862
7130,2021/10/25,3,69.053
7131,2021/10/25,4,55.0177
7132,2021/10/25,5,45.1918
7133,2021/10/25,6,92.5831
7134,2021/10/25,7,63.6143
7135,2021/10/25,8,47.0085
7136,2021/10/25,9,43.6005
7137,2021/10/25,10,29.7615
7138,2021/10/25,11,31.6008
7139,2021/10/25,12,64.983
7140,2021/10/25,13,53.7238
7141,2021/10/25,14,50.6857
7142,2021/10/25,15,235.5489
7143,2021/10/25,16,53.2115
7144,2021/10/25,17,54.2021
7145,2021/10/25,18,55.928
7146,2021/10/25,19,58.4038
7147,2021/10/25,20,54.0923
7148,2021/10/25,21,52.5264
7149,2021/10/25,22,65.4534
7150,2021/10/25,23,75.5829
7151,2021/10/25,24,96.2879
7152,2021/10/26,1,61.4618
7153,2021/10/26,2,34.4518
7154,2021/10/26,3,65.6004
7155,2021/10/26,4,60.5161
7156,2021/10/26,5,24.9438
7157,2021/10/26,6,4.8161
7158,2021/10/26,7,10.6661
7159,2021/10/26,8,13.9482
7160,2021/10/26,9,0.9569
7161,2021/10/26,10,8.39
7162,2021/10/26,11,12.326
7163,2021/10/26,12,35.2394
7164,2021/10/26,13,45.021
7165,2021/10/26,14,16.9139
7166,2021/10/26,15,27.5362
7167,2021/10/26,16,68.1867
7168,2021/10/26,17,94.3774
7169,2021/10/26,18,27.6322
7170,2021/10/26,19,103.7573
7171,2021/10/26,20,61.8929
7172,2021/10/26,21,28.3116
7173,2021/10/26,22,33.8422
7174,2021/10/26,23,59.5152
7175,2021/10/26,24,104.8593
7176,2021/10/27,1,127.1799
7177,2021/10/27,2,99.6968
7178,2021/10/27,3,38.5405
7179,2021/10/27,4,57.2125
7180,2021/10/27,5,99.6368
7181,2021/10/27,6,187.421
7182,2021/10/27,7,85.099
7183,2021/10/27,8,34.1914
7184,2021/10/27,9,8.9672
7185,2021/10/27,10,7.1551
7186,2021/10/27,11,60.8431
7187,2021/10/27,12,119.3646
7188,2021/10/27,13,66.6179
7189,2021/10/27,14,33.2661
7190,2021/10/27,15,32.7843
7191,2021/10/27,16,36.5292
7192,2021/10/27,17,28.0121
7193,2021/10/27,18,28.8625
7194,2021/10/27,19,29.2815
7195,2021/10/27,20,33.263
7196,2021/10/27,21,60.7605
7197,2021/10/27,22,25.7066
7198,2021/10/27,23,35.2512
7199,2021/10/27,24,51.0756
7200,2021/10/28,1,80.4143
7201,2021/10/28,2,99.7344
7202,2021/10/28,3,21.5791
7203,2021/10/28,4,15.2618
7204,2021/10/28,5,4.8306
7205,2021/10/28,6,9.1121
7206,2021/10/28,7,7.9563
7207,2021/10/28,8,5.5354
7208,2021/10/28,9,-12.2571
7209,2021/10/28,10,-15.6315
7210,2021/10/28,11,6.1143
7211,2021/10/28,12,7.7002
7212,2021/10/28,13,-12.2791
7213,2021/10/28,14,-2.5368
7214,2021/10/28,15,21.5758
7215,2021/10/28,16,29.4718
7216,2021/10/28,17,32.1996
7217,2021/10/28,18,48.4482
7218,2021/10/28,19,61.9223
7219,2021/10/28,20,39.4044
7220,2021/10/28,21,24.5718
7221,2021/10/28,22,14.5037
7222,2021/10/28,23,11.4418
7223,2021/10/28,24,-1.2407
7224,2021/10/29,1,8.8574
7225,2021/10/29,2,8.978
7226,2021/10/29,3,3.1084
7227,2021/10/29,4,-6.0894
7228,2021/10/29,5,5.4911
7229,2021/10/29,6,1.4265
7230,2021/10/29,7,7.3605
7231,2021/10/29,8,-28.726
7232,2021/10/29,9,-13.4509
7233,2021/10/29,10,-9.7159
7234,2021/10/29,11,-0.6142
7235,2021/10/29,12,22.4164
7236,2021/10/29,13,18.1712
7237,2021/10/29,14,22.0258
7238,2021/10/29,15,17.2359
7239,2021/10/29,16,13.8693
7240,2021/10/29,17,7.3064
7241,2021/10/29,18,21.073
7242,2021/10/29,19,8.9744
7243,2021/10/29,20,12.925
7244,2021/10/29,21,14.4379
7245,2021/10/29,22,11.1196
7246,2021/10/29,23,19.3472
7247,2021/10/29,24,48.8234
7248,2021/10/30,1,42.8998
7249,2021/10/30,2,53.8655
7250,2021/10/30,3,43.6376
7251,2021/10/30,4,39.0226
7252,2021/10/30,5,43.946
7253,2021/10/30,6,68.5509
7254,2021/10/30,7,26.9109
7255,2021/10/30,8,46.8407
7256,2021/10/30,9,53.835
7257,2021/10/30,10,48.5588
7258,2021/10/30,11,56.4138
7259,2021/10/30,12,49.2024
7260,2021/10/30,13,58.3437
7261,2021/10/30,14,50.667
7262,2021/10/30,15,55.179
7263,2021/10/30,16,53.4683
7264,2021/10/30,17,36.8011
7265,2021/10/30,18,45.6194
7266,2021/10/30,19,51.0179
7267,2021/10/30,20,47.5535
7268,2021/10/30,21,51.2582
7269,2021/10/30,22,51.0447
7270,2021/10/30,23,46.6874
7271,2021/10/30,24,45.7082
7272,2021/10/31,1,21.0101
7273,2021/10/31,2,18.6108
7274,2021/10/31,3,46.7872
7275,2021/10/31,4,73.6311
7276,2021/10/31,5,144.9683
7277,2021/10/31,6,18.0432
7278,2021/10/31,7,86.1781
7279,2021/10/31,8,37.9559
7280,2021/10/31,9,7.8575
7281,2021/10/31,10,31.1368
7282,2021/10/31,11,1.0367
7283,2021/10/31,12,-0.8538
7284,2021/10/31,13,23.0383
7285,2021/10/31,14,7.1999
7286,2021/10/31,15,4.3488
7287,2021/10/31,16,11.3466
7288,2021/10/31,17,23.2311
7289,2021/10/31,18,32.3452
7290,2021/10/31,19,35.7088
7291,2021/10/31,20,62.3687
7292,2021/10/31,21,39.2226
7293,2021/10/31,22,58.7806
7294,2021/10/31,23,37.4757
7295,2021/10/31,24,29.7092
7296,2021/11/01,1,17.2922
7297,2021/11/01,2,22.759
7298,2021/11/01,3,23.7905
7299,2021/11/01,4,21.383
7300,2021/11/01,5,19.8772
7301,2021/11/01,6,25.3186
7302,2021/11/01,7,36.2455
7303,2021/11/01,8,31.0416
7304,2021/11/01,9,42.3539
7305,2021/11/01,10,25.0041
7306,2021/11/01,11,30.7505
7307,2021/11/01,12,50.3446
7308,2021/11/01,13,47.9423
7309,2021/11/01,14,51.049
7310,2021/11/01,15,56.451
7311,2021/11/01,16,58.2895
7312,2021/11/01,17,59.7921
7313,2021/11/01,18,80.8079
7314,2021/11/01,19,60.726
7315,2021/11/01,20,51.9107
7316,2021/11/01,21,54.2694
7317,2021/11/01,22,45.8072
7318,2021/11/01,23,45.035
7319,2021/11/01,24,67.7762
7320,2021/11/02,1,55.3309
7321,2021/11/02,2,47.5641
7322,2021/11/02,3,47.717
7323,2021/11/02,4,63.2056
7324,2021/11/02,5,44.672
7325,2021/11/02,6,62.0183
7326,2021/11/02,7,45.3973
7327,2021/11/02,8,37.4191
7328,2021/11/02,9,41.4954
7329,2021/11/02,10,60.4793
7330,2021/11/02,11,40.9964
7331,2021/11/02,12,201.4932
7332,2021/11/02,13,71.6272
7333,2021/11/02,14,58.5639
7334,2021/11/02,15,52.1913
7335,2021/11/02,16,94.5132
7336,2021/11/02,17,80.6718
7337,2021/11/02,18,56.9907
7338,2021/11/02,19,64.7071
7339,2021/11/02,20,56.8373
7340,2021/11/02,21,54.3764
7341,2021/11/02,22,57.2628
7342,2021/11/02,23,55.8781
7343,2021/11/02,24,120.7862
7344,2021/11/03,1,54.9995
7345,2021/11/03,2,57.9708
7346,2021/11/03,3,85.7132
7347,2021/11/03,4,86.0047
7348,2021/11/03,5,53.0145
7349,2021/11/03,6,39.8205
7350,2021/11/03,7,48.0557
7351,2021/11/03,8,50.5315
7352,2021/11/03,9,49.5468
7353,2021/11/03,10,73.4503
7354,2021/11/03,11,50.4173
7355,2021/11/03,12,50.8097
7356,2021/11/03,13,248.6994
7357,2021/11/03,14,163.6162
7358,2021/11/03,15,114.7555
7359,2021/11/03,16,69.1431
7360,2021/11/03,17,76.8592
7361,2021/11/03,18,66.8767
7362,2021/11/03,19,65.6117
7363,2021/11/03,20,64.7906
7364,2021/11/03,21,60.7958
7365,2021/11/03,22,60.5505
7366,2021/11/03,23,61.3208
7367,2021/11/03,24,82.919
7368,2021/11/04,1,487.9502
7369,2021/11/04,2,58.6566
7370,2021/11/04,3,62.5734
7371,2021/11/04,4,176.6889
7372,2021/11/04,5,42.1819
7373,2021/11/04,6,47.3609
7374,2021/11/04,7,52.8099
7375,2021/11/04,8,56.5247
7376,2021/11/04,9,90.7937
7377,2021/11/04,10,68.0246
7378,2021/11/04,11,60.8002
7379,2021/11/04,12,53.7595
7380,2021/11/04,13,69.6941
7381,2021/11/04,14,67.3683
7382,2021/11/04,15,69.185
7383,2021/11/04,16,71.4677
7384,2021/11/04,17,55.4819
7385,2021/11/04,18,55.4425
7386,2021/11/04,19,50.6603
7387,2021/11/04,20,49.248
7388,2021/11/04,21,47.2739
7389,2021/11/04,22,37.939
7390,2021/11/04,23,69.8357
7391,2021/11/04,24,107.7755
7392,2021/11/05,1,105.7531
7393,2021/11/05,2,165.9401
7394,2021/11/05,3,43.8207
7395,2021/11/05,4,96.4603
7396,2021/11/05,5,61.6833
7397,2021/11/05,6,45.0244
7398,2021/11/05,7,54.2517
7399,2021/11/05,8,31.6157
7400,2021/11/05,9,28.8355
7401,2021/11/05,10,49.6772
7402,2021/11/05,11,57.3695
7403,2021/11/05,12,94.1481
7404,2021/11/05,13,67.9643
7405,2021/11/05,14,87.3328
7406,2021/11/05,15,66.7137
7407,2021/11/05,16,53.3939
7408,2021/11/05,17,44.9061
7409,2021/11/05,18,34.2137
7410,2021/11/05,19,63.3303
7411,2021/11/05,20,58.5634
7412,2021/11/05,21,49.8285
7413,2021/11/05,22,41.4016
7414,2021/11/05,23,77.5772
7415,2021/11/05,24,101.5684
7416,2021/11/06,1,48.4374
7417,2021/11/06,2,41.5374
7418,2021/11/06,3,103.6102
7419,2021/11/06,4,21.2119
7420,2021/11/06,5,8.6398
7421,2021/11/06,6,-12.8819
7422,2021/11/06,7,9.1244
7423,2021/11/06,8,37.1634
7424,2021/11/06,9,44.061
7425,2021/11/06,10,21.044
7426,2021/11/06,11,21.8806
7427,2021/11/06,12,22.4146
7428,2021/11/06,13,28.9057
7429,2021/11/06,14,28.1263
7430,2021/11/06,15,44.1409
7431,2021/11/06,16,71.7869
7432,2021/11/06,17,39.8626
7433,2021/11/06,18,43.8769
7434,2021/11/06,19,25.2923
7435,2021/11/06,20,8.9235
7436,2021/11/06,21,28.371
7437,2021/11/06,22,22.2346
7438,2021/11/06,23,28.9055
7439,2021/11/06,24,37.0034
7440,2021/11/07,1,-19.0419
7441,2021/11/07,2,-16.2491
7442,2021/11/07,3,2.809
7443,2021/11/07,4,3.9426
7444,2021/11/07,5,-6.8192
7445,2021/11/07,6,-13.7501
7446,2021/11/07,7,-17.4435
7447,2021/11/07,8,-16.2212
7448,2021/11/07,9,-8.9774
7449,2021/11/07,10,-10.5324
7450,2021/11/07,11,-1.0694
7451,2021/11/07,12,-5.6041
7452,2021/11/07,13,14.1678
7453,2021/11/07,14,24.3362
7454,2021/11/07,15,11.9784
7455,2021/11/07,16,23.9925
7456,2021/11/07,17,20.12
7457,2021/11/07,18,15.9289
7458,2021/11/07,19,21.4506
7459,2021/11/07,20,22.4489
7460,2021/11/07,21,54.6715
7461,2021/11/07,22,34.5224
7462,2021/11/07,23,24.4958
7463,2021/11/07,24,41.0513
7464,2021/11/08,1,8.9053
7465,2021/11/08,2,9.533
7466,2021/11/08,3,-14.0579
7467,2021/11/08,4,7.8086
7468,2021/11/08,5,-6.7501
7469,2021/11/08,6,-25.7837
7470,2021/11/08,7,-27.3548
7471,2021/11/08,8,-29.391
7472,2021/11/08,9,-20.2719
7473,2021/11/08,10,-28.101
7474,2021/11/08,11,-22.123
7475,2021/11/08,12,-4.1191
7476,2021/11/08,13,5.2647
7477,2021/11/08,14,6.9014
7478,2021/11/08,15,15.1369
7479,2021/11/08,16,24.3956
7480,2021/11/08,17,16.0161
7481,2021/11/08,18,21.8604
7482,2021/11/08,19,23.0834
7483,2021/11/08,20,30.682
7484,2021/11/08,21,34.0064
7485,2021/11/08,22,48.7841
7486,2021/11/08,23,116.8757
7487,2021/11/08,24,89.7382
7488,2021/11/09,1,24.6576
7489,2021/11/09,2,28.9862
7490,2021/11/09,3,30.2576
7491,2021/11/09,4,33.7777
7492,2021/11/09,5,39.7074
7493,2021/11/09,6,27.9423
7494,2021/11/09,7,28.861
7495,2021/11/09,8,22.8145
7496,2021/11/09,9,49.3883
7497,2021/11/09,10,24.4883
7498,2021/11/09,11,26.1984
7499,2021/11/09,12,45.5278
7500,2021/11/09,13,55.0108
7501,2021/11/09,14,51.7606
7502,2021/11/09,15,207.4708
7503,2021/11/09,16,74.2977
7504,2021/11/09,17,48.2415
7505,2021/11/09,18,109.7288
7506,2021/11/09,19,46.6945
7507,2021/11/09,20,49.5146
7508,2021/11/09,21,59.9652
7509,2021/11/09,22,54.2255
7510,2021/11/09,23,93.1292
7511,2021/11/09,24,159.1819
7512,2021/11/10,1,38.3368
7513,2021/11/10,2,38.1569
7514,2021/11/10,3,42.1714
7515,2021/11/10,4,31.489
7516,2021/11/10,5,21.0122
7517,2021/11/10,6,10.3821
7518,2021/11/10,7,4.6712
7519,2021/11/10,8,20.5212
7520,2021/11/10,9,8.9664
7521,2021/11/10,10,17.8502
7522,2021/11/10,11,0.9596
7523,2021/11/10,12,13.0684
7524,2021/11/10,13,7.33
7525,2021/11/10,14,17.683
7526,2021/11/10,15,17.3103
7527,2021/11/10,16,15.0079
7528,2021/11/10,17,25.956
7529,2021/11/10,18,16.1245
7530,2021/11/10,19,8.6848
7531,2021/11/10,20,30.5368
7532,2021/11/10,21,26.3588
7533,2021/11/10,22,17.8148
7534,2021/11/10,23,65.4032
7535,2021/11/10,24,38.2677
7536,2021/11/11,1,51.3567
7537,2021/11/11,2,10.4486
7538,2021/11/11,3,22.0364
7539,2021/11/11,4,32.8174
7540,2021/11/11,5,19.8319
7541,2021/11/11,6,4.7245
7542,2021/11/11,7,9.2156
7543,2021/11/11,8,14.9673
7544,2021/11/11,9,22.7972
7545,2021/11/11,10,41.9031
7546,2021/11/11,11,32.5667
7547,2021/11/11,12,47.669
7548,2021/11/11,13,37.6622
7549,2021/11/11,14,38.9939
7550,2021/11/11,15,484.8797
7551,2021/11/11,16,134.1655
7552,2021/11/11,17,48.4091
7553,2021/11/11,18,41.4244
7554,2021/11/11,19,33.2289
7555,2021/11/11,20,53.574
7556,2021/11/11,21,36.2367
7557,2021/11/11,22,50.9724
7558,2021/11/11,23,431.0135
7559,2021/11/11,24,593.1096
7560,2021/11/12,1,39.5632
7561,2021/11/12,2,41.6679
7562,2021/11/12,3,32.1881
7563,2021/11/12,4,19.8135
7564,2021/11/12,5,8.8262
7565,2021/11/12,6,-3.3067
7566,2021/11/12,7,13.2611
7567,2021/11/12,8,9.825
7568,2021/11/12,9,-10.5883
7569,2021/11/12,10,-3.1753
7570,2021/11/12,11,32.5656
7571,2021/11/12,12,61.7725
7572,2021/11/12,13,36.8595
7573,2021/11/12,14,25.4927
7574,2021/11/12,15,31.5841
7575,2021/11/12,16,28.9725
7576,2021/11/12,17,24.4063
7577,2021/11/12,18,26.3644
7578,2021/11/12,19,7.2395
7579,2021/11/12,20,9.1841
7580,2021/11/12,21,4.0555
7581,2021/11/12,22,-6.7236
7582,2021/11/12,23,-0.7236
7583,2021/11/12,24,162.704
7584,2021/11/13,1,38.1829
7585,2021/11/13,2,46.9314
7586,2021/11/13,3,47.1866
7587,2021/11/13,4,157.511
7588,2021/11/13,5,74.2129
7589,2021/11/13,6,38.26
7590,2021/11/13,7,35.3721
7591,2021/11/13,8,90.5171
7592,2021/11/13,9,48.1109
7593,2021/11/13,10,79.2407
7594,2021/11/13,11,47.6363
7595,2021/11/13,12,43.4027
7596,2021/11/13,13,46.5482
7597,2021/11/13,14,37.3374
7598,2021/11/13,15,35.0813
7599,2021/11/13,16,41.9733
7600,2021/11/13,17,31.7639
7601,2021/11/13,18,21.7297
7602,2021/11/13,19,20.6334
7603,2021/11/13,20,26.3658
7604,2021/11/13,21,21.2472
7605,2021/11/13,22,41.7614
7606,2021/11/13,23,75.971
7607,2021/11/13,24,97.8933
7608,2021/11/14,1,35.0057
7609,2021/11/14,2,35.1692
7610,2021/11/14,3,40.6752
7611,2021/11/14,4,39.8322
7612,2021/11/14,5,171.9208
7613,2021/11/14,6,69.3468
7614,2021/11/14,7,8.6601
7615,2021/11/14,8,23.9991
7616,2021/11/14,9,13.3429
7617,2021/11/14,10,-0.5978
7618,2021/11/14,11,19.9056
7619,2021/11/14,12,24.3122
7620,2021/11/14,13,33.8927
7621,2021/11/14,14,23.3669
7622,2021/11/14,15,25.9509
7623,2021/11/14,16,30.5704
7624,2021/11/14,17,29.2544
7625,2021/11/14,18,65.3916
7626,2021/11/14,19,66.3593
7627,2021/11/14,20,47.2101
7628,2021/11/14,21,49.7891
7629,2021/11/14,22,48.2977
7630,2021/11/14,23,45.9246
7631,2021/11/14,24,699.6082
7632,2021/11/15,1,37.31
7633,2021/11/15,2,17.3195
7634,2021/11/15,3,11.6306
7635,2021/11/15,4,22.5849
7636,2021/11/15,5,7.3801
7637,2021/11/15,6,-23.8481
7638,2021/11/15,7,1.7668
7639,2021/11/15,8,27.2619
7640,2021/11/15,9,3.5714
7641,2021/11/15,10,-11.5734
7642,2021/11/15,11,1.9069
7643,2021/11/15,12,15.5294
7644,2021/11/15,13,10.7544
7645,2021/11/15,14,19.6297
7646,2021/11/15,15,27.9845
7647,2021/11/15,16,39.2517
7648,2021/11/15,17,45.3165
7649,2021/11/15,18,59.6288
7650,2021/11/15,19,71.913
7651,2021/11/15,20,69.9449
7652,2021/11/15,21,58.0125
7653,2021/11/15,22,56.2361
7654,2021/11/15,23,55.3682
7655,2021/11/15,24,40.1227
7656,2021/11/16,1,14.063
7657,2021/11/16,2,17.5418
7658,2021/11/16,3,13.4745
7659,2021/11/16,4,0.5349
7660,2021/11/16,5,-20.6292
7661,2021/11/16,6,-12.1798
7662,2021/11/16,7,-15.4339
7663,2021/11/16,8,-6.8948
7664,2021/11/16,9,-24.01
7665,2021/11/16,10,-18.1068
7666,2021/11/16,11,-2.6347
7667,2021/11/16,12,-4.0179
7668,2021/11/16,13,13.8922
7669,2021/11/16,14,8.0837
7670,2021/11/16,15,17.8491
7671,2021/11/16,16,11.7398
7672,2021/11/16,17,18.6705
7673,2021/11/16,18,24.5071
7674,2021/11/16,19,27.2915
7675,2021/11/16,20,19.1177
7676,2021/11/16,21,30.4308
7677,2021/11/16,22,21.9633
7678,2021/11/16,23,28.3985
7679,2021/11/16,24,22.8722
7680,2021/11/17,1,20.0921
7681,2021/11/17,2,7.0978
7682,2021/11/17,3,10.7913
7683,2021/11/17,4,5.4281
7684,2021/11/17,5,-7.3397
7685,2021/11/17,6,-22.6136
7686,2021/11/17,7,-20.3384
7687,2021/11/17,8,-16.3875
7688,2021/11/17,9,-12.0103
7689,2021/11/17,10,-18.1963
7690,2021/11/17,11,-3.1756
7691,2021/11/17,12,10.031
7692,2021/11/17,13,-3.3685
7693,2021/11/17,14,-7.3298
7694,2021/11/17,15,-8.1695
7695,2021/11/17,16,-3.5963
7696,2021/11/17,17,-8.3589
7697,2021/11/17,18,8.1885
7698,2021/11/17,19,-4.6765
7699,2021/11/17,20,15.8306
7700,2021/11/17,21,1.2949
7701,2021/11/17,22,-16.5719
7702,2021/11/17,23,-23.5632
7703,2021/11/17,24,0.8628
7704,2021/11/18,1,4.8709
7705,2021/11/18,2,19.3942
7706,2021/11/18,3,9.2581
7707,2021/11/18,4,5.7036
7708,2021/11/18,5,-2.1375
7709,2021/11/18,6,-20.6499
7710,2021/11/18,7,-9.8263
7711,2021/11/18,8,-3.4643
7712,2021/11/18,9,16.376
7713,2021/11/18,10,21.8982
7714,2021/11/18,11,33.8582
7715,2021/11/18,12,31.7123
7716,2021/11/18,13,53.3194
7717,2021/11/18,14,48.3028
7718,2021/11/18,15,113.1542
7719,2021/11/18,16,176.2921
7720,2021/11/18,17,56.1007
7721,2021/11/18,18,55.0324
7722,2021/11/18,19,51.7276
7723,2021/11/18,20,52.7005
7724,2021/11/18,21,51.1007
7725,2021/11/18,22,46.8958
7726,2021/11/18,23,69.7146
7727,2021/11/18,24,57.0671
7728,2021/11/19,1,29.1906
7729,2021/11/19,2,21.6613
7730,2021/11/19,3,24.8876
7731,2021/11/19,4,27.3791
7732,2021/11/19,5,32.452
7733,2021/11/19,6,13.5793
7734,2021/11/19,7,10.9213
7735,2021/11/19,8,12.4951
7736,2021/11/19,9,8.5374
7737,2021/11/19,10,-8.1169
7738,2021/11/19,11,5.3915
7739,2021/11/19,12,6.58
7740,2021/11/19,13,34.5415
7741,2021/11/19,14,40.7847
7742,2021/11/19,15,24.3557
7743,2021/11/19,16,48.0278
7744,2021/11/19,17,9.4394
7745,2021/11/19,18,19.7189
7746,2021/11/19,19,-1.1577
7747,2021/11/19,20,3.9908
7748,2021/11/19,21,5.4265
7749,2021/11/19,22,30.9174
7750,2021/11/19,23,23.614
7751,2021/11/19,24,49.4067
7752,2021/11/20,1,15.6412
7753,2021/11/20,2,10.4529
7754,2021/11/20,3,3.3758
7755,2021/11/20,4,16.06
7756,2021/11/20,5,5.015
7757,2021/11/20,6,10.1504
7758,2021/11/20,7,3.4745
7759,2021/11/20,8,5.782
7760,2021/11/20,9,3.3089
7761,2021/11/20,10,9.9531
7762,2021/11/20,11,22.3011
7763,2021/11/20,12,55.3309
7764,2021/11/20,13,41.5324
7765,2021/11/20,14,29.5944
7766,2021/11/20,15,27.1549
7767,2021/11/20,16,92.7292
7768,2021/11/20,17,38.7399
7769,2021/11/20,18,39.9449
7770,2021/11/20,19,42.4473
7771,2021/11/20,20,50.193
7772,2021/11/20,21,40.0055
7773,2021/11/20,22,36.9603
7774,2021/11/20,23,79.0702
7775,2021/11/20,24,64.925
7776,2021/11/21,1,45.8198
7777,2021/11/21,2,42.493
7778,2021/11/21,3,42.1592
7779,2021/11/21,4,88.603
7780,2021/11/21,5,105.3349
7781,2021/11/21,6,28.8372
7782,2021/11/21,7,10.0039
7783,2021/11/21,8,15.1426
