,,,,,4,,,,,,Settlement Point Price
1/9/2019 1:00,19,19.29428571,1/9/2019 0:00,21.56928571,0,1/9/2019 0:00,21.56928571,1,29.33012702,29.38578355,32.89803751
1/9/2019 2:00,19,18.61714286,1/9/2019 0:00,21.56928571,0,1/9/2019 0:00,21.56928571,2,27.5,29.26459201,20.956709
1/9/2019 3:00,19,19.32071429,1/9/2019 0:00,21.56928571,1,1/9/2019 6:00,21.89285714,3,25,26.62547013,2.979201443
1/9/2019 4:00,19,19.11142857,1/9/2019 0:00,21.56928571,1,1/9/2019 6:00,21.89285714,4,22.5,23.00527685,22.29776178
1/9/2019 5:00,21,20.73285714,1/9/2019 0:00,21.56928571,1,1/9/2019 6:00,21.89285714,5,20.66987298,21.18297262,35.7920078
1/9/2019 6:00,22,21.89285714,1/9/2019 0:00,21.56928571,1,1/9/2019 6:00,21.89285714,6,20,21.63694285,17.29930475
1/9/2019 7:00,34,34.12642857,1/9/2019 0:00,21.56928571,1,1/9/2019 6:00,21.89285714,7,20.66987298,21.70022938,16.19722963
1/9/2019 8:00,30,29.88785714,1/9/2019 0:00,21.56928571,1,1/9/2019 6:00,21.89285714,8,22.5,24.48030816,49.56623645
1/9/2019 9:00,27,26.65428571,1/9/2019 0:00,21.56928571,2,1/9/2019 12:00,22.55071429,9,25,25.4647783,17.05745025
1/9/2019 10:00,27,26.51357143,1/9/2019 0:00,21.56928571,2,1/9/2019 12:00,22.55071429,10,27.5,28.75647074,44.10305208
1/9/2019 11:00,23,23.345,1/9/2019 0:00,21.56928571,2,1/9/2019 12:00,22.55071429,11,29.33012702,30.37310767,37.7442829
1/9/2019 12:00,23,22.55071429,1/9/2019 12:00,22.55071429,2,1/9/2019 12:00,22.55071429,12,30,30.07754549,7.206293589
1/9/2019 13:00,22,22.07071429,1/9/2019 12:00,22.55071429,2,1/9/2019 12:00,22.55071429,13,29.33012702,29.52233897,48.13738087
1/9/2019 14:00,21,21.04571429,1/9/2019 12:00,22.55071429,2,1/9/2019 12:00,22.55071429,14,27.5,29.33351096,28.03630993
1/9/2019 15:00,20,20.38214286,1/9/2019 12:00,22.55071429,3,1/9/2019 18:00,29.83285714,15,25,26.2551634,33.4963748
1/9/2019 16:00,20,20.40928571,1/9/2019 12:00,22.55071429,3,1/9/2019 18:00,29.83285714,16,22.5,23.63928902,41.42536375
1/9/2019 17:00,21,21.21785714,1/9/2019 12:00,22.55071429,3,1/9/2019 18:00,29.83285714,17,20.66987298,20.75287018,1.90305599
1/9/2019 18:00,30,29.83285714,1/9/2019 12:00,22.55071429,3,1/9/2019 18:00,29.83285714,18,20,21.96619937,42.82521491
1/9/2019 19:00,32,32.23285714,1/9/2019 12:00,22.55071429,3,1/9/2019 18:00,29.83285714,19,20.66987298,21.5611716,26.87856826
1/9/2019 20:00,25,25.01928571,1/9/2019 12:00,22.55071429,3,1/9/2019 18:00,29.83285714,20,22.5,24.01997385,45.94534973
1/9/2019 21:00,25,25.03214286,1/9/2019 12:00,22.55071429,4,1/10/2019 0:00,17.75857143,21,25,26.50844456,6.97531013
1/9/2019 22:00,25,24.54214286,1/9/2019 12:00,22.55071429,4,1/10/2019 0:00,17.75857143,22,27.5,28.39850772,8.214427295
1/9/2019 23:00,23,22.80785714,1/9/2019 12:00,22.55071429,4,1/10/2019 0:00,17.75857143,23,29.33012702,30.2969367,1.662998168
1/10/2019 0:00,18,17.75857143,1/10/2019 0:00,17.75857143,0,1/10/2019 0:00,17.75857143,0,30,31.25808228,14.07159901
1/10/2019 1:00,18,18.44428571,1/10/2019 0:00,17.75857143,0,1/10/2019 0:00,17.75857143,1,29.33012702,29.39494103,46.10960277
1/10/2019 2:00,18,17.985,1/10/2019 0:00,17.75857143,0,1/10/2019 0:00,17.75857143,2,27.5,29.41656674,20.3454448
1/10/2019 3:00,18,17.66928571,1/10/2019 0:00,17.75857143,1,1/10/2019 6:00,21.21928571,3,25,26.50209644,46.74690868
1/10/2019 4:00,18,18.29714286,1/10/2019 0:00,17.75857143,1,1/10/2019 6:00,21.21928571,4,22.5,22.72147506,40.22488355
1/10/2019 5:00,19,19.10571429,1/10/2019 0:00,17.75857143,1,1/10/2019 6:00,21.21928571,5,20.66987298,22.2020961,43.3855337
1/10/2019 6:00,21,21.21928571,1/10/2019 0:00,17.75857143,1,1/10/2019 6:00,21.21928571,6,20,20.98493414,12.46454321
1/10/2019 7:00,37,37.16285714,1/10/2019 0:00,17.75857143,1,1/10/2019 6:00,21.21928571,7,20.66987298,21.13252061,4.696111338
1/10/2019 8:00,28,28.495,1/10/2019 0:00,17.75857143,1,1/10/2019 6:00,21.21928571,8,22.5,23.97918579,41.53054865
1/10/2019 9:00,24,24.16285714,1/10/2019 0:00,17.75857143,2,1/10/2019 12:00,21.54428571,9,25,26.63349336,45.09553165
1/10/2019 10:00,23,23.00357143,1/10/2019 0:00,17.75857143,2,1/10/2019 12:00,21.54428571,10,27.5,29.07927941,21.75962912
1/10/2019 11:00,22,22.25428571,1/10/2019 0:00,17.75857143,2,1/10/2019 12:00,21.54428571,11,29.33012702,30.94846182,2.594560163
1/10/2019 12:00,22,21.54428571,1/10/2019 12:00,21.54428571,2,1/10/2019 12:00,21.54428571,12,30,30.11508665,23.90672171
1/10/2019 13:00,21,20.68071429,1/10/2019 12:00,21.54428571,2,1/10/2019 12:00,21.54428571,13,29.33012702,31.13559294,15.93203989
1/10/2019 14:00,20,20.47642857,1/10/2019 12:00,21.54428571,2,1/10/2019 12:00,21.54428571,14,27.5,29.06795674,21.38479311
1/10/2019 15:00,20,19.59357143,1/10/2019 12:00,21.54428571,3,1/10/2019 18:00,26.14,15,25,25.10601377,21.2959774
1/10/2019 16:00,19,18.95285714,1/10/2019 12:00,21.54428571,3,1/10/2019 18:00,26.14,16,22.5,23.93788559,28.72107397
1/10/2019 17:00,20,19.64,1/10/2019 12:00,21.54428571,3,1/10/2019 18:00,26.14,17,20.66987298,21.43973579,26.00382512
1/10/2019 18:00,26,26.14,1/10/2019 12:00,21.54428571,3,1/10/2019 18:00,26.14,18,20,21.10418016,48.06066009
1/10/2019 19:00,25,24.685,1/10/2019 12:00,21.54428571,3,1/10/2019 18:00,26.14,19,20.66987298,21.33105178,10.53096207
1/10/2019 20:00,22,21.55,1/10/2019 12:00,21.54428571,3,1/10/2019 18:00,26.14,20,22.5,23.53321379,21.52713594
1/10/2019 21:00,21,21.18357143,1/10/2019 12:00,21.54428571,4,1/11/2019 0:00,19.60142857,21,25,25.66756385,26.02017477
1/10/2019 22:00,21,21.04571429,1/10/2019 12:00,21.54428571,4,1/11/2019 0:00,19.60142857,22,27.5,29.00932023,41.22482891
1/10/2019 23:00,19,19.05357143,1/10/2019 12:00,21.54428571,4,1/11/2019 0:00,19.60142857,23,29.33012702,30.3119208,19.24939827
1/11/2019 0:00,20,19.60142857,1/11/2019 0:00,19.60142857,0,1/11/2019 0:00,19.60142857,0,30,30.21154082,18.02781862
1/11/2019 1:00,17,17.32428571,1/11/2019 0:00,19.60142857,0,1/11/2019 0:00,19.60142857,1,29.33012702,30.16728143,38.90511723
1/11/2019 2:00,17,17.24214286,1/11/2019 0:00,19.60142857,0,1/11/2019 0:00,19.60142857,2,27.5,28.31400627,5.828004701
1/11/2019 3:00,17,17.05428571,1/11/2019 0:00,19.60142857,1,1/11/2019 6:00,19.81071429,3,25,25.03997303,21.88199529
1/11/2019 4:00,17,16.84642857,1/11/2019 0:00,19.60142857,1,1/11/2019 6:00,19.81071429,4,22.5,23.32850504,23.54645799
1/11/2019 5:00,19,18.92642857,1/11/2019 0:00,19.60142857,1,1/11/2019 6:00,19.81071429,5,20.66987298,20.77431643,34.81856666
1/11/2019 6:00,20,19.81071429,1/11/2019 0:00,19.60142857,1,1/11/2019 6:00,19.81071429,6,20,21.55439765,15.76516678
1/11/2019 7:00,24,23.90285714,1/11/2019 0:00,19.60142857,1,1/11/2019 6:00,19.81071429,7,20.66987298,22.57028213,13.00674818
1/11/2019 8:00,23,23.09785714,1/11/2019 0:00,19.60142857,1,1/11/2019 6:00,19.81071429,8,22.5,24.4777243,29.73826137
1/11/2019 9:00,22,21.78357143,1/11/2019 0:00,19.60142857,2,1/11/2019 12:00,20.06428571,9,25,26.113285,31.05411541
1/11/2019 10:00,21,21.25642857,1/11/2019 0:00,19.60142857,2,1/11/2019 12:00,20.06428571,10,27.5,28.35048814,38.00425683
1/11/2019 11:00,21,20.82428571,1/11/2019 0:00,19.60142857,2,1/11/2019 12:00,20.06428571,11,29.33012702,31.15482397,45.40266713
1/11/2019 12:00,20,20.06428571,1/11/2019 12:00,20.06428571,2,1/11/2019 12:00,20.06428571,12,30,31.96210585,8.501664711
1/11/2019 13:00,19,18.93142857,1/11/2019 12:00,20.06428571,2,1/11/2019 12:00,20.06428571,13,29.33012702,29.83818576,8.786041805
1/11/2019 14:00,19,18.855,1/11/2019 12:00,20.06428571,2,1/11/2019 12:00,20.06428571,14,27.5,28.71856986,2.105278327
1/11/2019 15:00,19,18.57857143,1/11/2019 12:00,20.06428571,3,1/11/2019 18:00,28.95142857,15,25,26.62652867,37.74306207
1/11/2019 16:00,19,19.39714286,1/11/2019 12:00,20.06428571,3,1/11/2019 18:00,28.95142857,16,22.5,22.75534624,36.86198433
1/11/2019 17:00,20,19.955,1/11/2019 12:00,20.06428571,3,1/11/2019 18:00,28.95142857,17,20.66987298,21.67898875,16.3072777
1/11/2019 18:00,29,28.95142857,1/11/2019 12:00,20.06428571,3,1/11/2019 18:00,28.95142857,18,20,20.76138997,12.85170535
1/11/2019 19:00,29,29.03642857,1/11/2019 12:00,20.06428571,3,1/11/2019 18:00,28.95142857,19,20.66987298,21.69853419,8.723660004
1/11/2019 20:00,25,24.585,1/11/2019 12:00,20.06428571,3,1/11/2019 18:00,28.95142857,20,22.5,22.75096433,3.280742778
1/11/2019 21:00,22,22.45,1/11/2019 12:00,20.06428571,4,1/12/2019 0:00,21.745,21,25,25.86737809,49.65957138
1/11/2019 22:00,22,22.32357143,1/11/2019 12:00,20.06428571,4,1/12/2019 0:00,21.745,22,27.5,27.61184959,25.65349233
1/11/2019 23:00,20,19.91071429,1/11/2019 12:00,20.06428571,4,1/12/2019 0:00,21.745,23,29.33012702,29.6938591,30.84837071
1/12/2019 0:00,22,21.745,1/12/2019 0:00,21.745,0,1/12/2019 0:00,21.745,0,30,31.04757359,12.30600159
1/12/2019 1:00,20,20.12857143,1/12/2019 0:00,21.745,0,1/12/2019 0:00,21.745,1,29.33012702,29.99150799,17.98674826
1/12/2019 2:00,19,19.13785714,1/12/2019 0:00,21.745,0,1/12/2019 0:00,21.745,2,27.5,28.02249733,20.65140269
1/12/2019 3:00,18,18.29214286,1/12/2019 0:00,21.745,1,1/12/2019 6:00,18.475,3,25,26.31123929,47.58343385
1/12/2019 4:00,18,17.87571429,1/12/2019 0:00,21.745,1,1/12/2019 6:00,18.475,4,22.5,22.84910121,42.15690415
1/12/2019 5:00,19,18.79428571,1/12/2019 0:00,21.745,1,1/12/2019 6:00,18.475,5,20.66987298,22.58054111,9.257331794
1/12/2019 6:00,18,18.475,1/12/2019 0:00,21.745,1,1/12/2019 6:00,18.475,6,20,20.25118432,9.266332895
1/12/2019 7:00,20,19.87857143,1/12/2019 0:00,21.745,1,1/12/2019 6:00,18.475,7,20.66987298,22.59665982,49.36210448
1/12/2019 8:00,21,20.58928571,1/12/2019 0:00,21.745,1,1/12/2019 6:00,18.475,8,22.5,22.59090194,19.04930927
1/12/2019 9:00,21,21.36785714,1/12/2019 0:00,21.745,2,1/12/2019 12:00,20.72285714,9,25,25.30695754,28.93501713
1/12/2019 10:00,22,21.70642857,1/12/2019 0:00,21.745,2,1/12/2019 12:00,20.72285714,10,27.5,28.99819976,3.421449168
1/12/2019 11:00,21,20.72571429,1/12/2019 0:00,21.745,2,1/12/2019 12:00,20.72285714,11,29.33012702,29.88653299,46.37968167
1/12/2019 12:00,21,20.72285714,1/12/2019 12:00,20.72285714,2,1/12/2019 12:00,20.72285714,12,30,31.47926746,13.76354556
1/12/2019 13:00,21,20.60928571,1/12/2019 12:00,20.72285714,2,1/12/2019 12:00,20.72285714,13,29.33012702,29.93201208,16.73550369
1/12/2019 14:00,21,20.78142857,1/12/2019 12:00,20.72285714,2,1/12/2019 12:00,20.72285714,14,27.5,29.42153743,41.3387504
1/12/2019 15:00,21,21.17285714,1/12/2019 12:00,20.72285714,3,1/12/2019 18:00,30.54428571,15,25,26.97238378,36.56376179
1/12/2019 16:00,21,20.96928571,1/12/2019 12:00,20.72285714,3,1/12/2019 18:00,30.54428571,16,22.5,24.1914199,37.25998084
1/12/2019 17:00,22,21.65285714,1/12/2019 12:00,20.72285714,3,1/12/2019 18:00,30.54428571,17,20.66987298,21.00237049,13.47027927
1/12/2019 18:00,31,30.54428571,1/12/2019 12:00,20.72285714,3,1/12/2019 18:00,30.54428571,18,20,20.20469223,41.09942711
1/12/2019 19:00,38,38.12928571,1/12/2019 12:00,20.72285714,3,1/12/2019 18:00,30.54428571,19,20.66987298,21.42105414,4.936680043
1/12/2019 20:00,30,30.46785714,1/12/2019 12:00,20.72285714,3,1/12/2019 18:00,30.54428571,20,22.5,23.67107756,37.45653694
1/12/2019 21:00,29,28.66857143,1/12/2019 12:00,20.72285714,4,1/13/2019 0:00,26.18857143,21,25,25.51614306,48.18838924
1/12/2019 22:00,27,27.03642857,1/12/2019 12:00,20.72285714,4,1/13/2019 0:00,26.18857143,22,27.5,27.99396436,32.99603384
1/12/2019 23:00,23,22.68642857,1/12/2019 12:00,20.72285714,4,1/13/2019 0:00,26.18857143,23,29.33012702,29.86061556,45.74159625
1/13/2019 0:00,26,26.18857143,1/13/2019 0:00,26.18857143,0,1/13/2019 0:00,26.18857143,0,30,30.5135435,30.41966794
1/13/2019 1:00,23,23.25571429,1/13/2019 0:00,26.18857143,0,1/13/2019 0:00,26.18857143,1,29.33012702,29.51092227,40.89562785
1/13/2019 2:00,22,22.16357143,1/13/2019 0:00,26.18857143,0,1/13/2019 0:00,26.18857143,2,27.5,29.26686604,21.46077474
1/13/2019 3:00,23,22.69071429,1/13/2019 0:00,26.18857143,1,1/13/2019 6:00,25.48142857,3,25,25.08438,16.7083001
1/13/2019 4:00,22,22.41071429,1/13/2019 0:00,26.18857143,1,1/13/2019 6:00,25.48142857,4,22.5,22.81448614,35.24431659
1/13/2019 5:00,24,24.22714286,1/13/2019 0:00,26.18857143,1,1/13/2019 6:00,25.48142857,5,20.66987298,21.83785941,6.003200096
1/13/2019 6:00,25,25.48142857,1/13/2019 0:00,26.18857143,1,1/13/2019 6:00,25.48142857,6,20,20.61547944,40.72794038
1/13/2019 7:00,27,27.00142857,1/13/2019 0:00,26.18857143,1,1/13/2019 6:00,25.48142857,7,20.66987298,20.83396908,16.03239397
1/13/2019 8:00,30,30.24642857,1/13/2019 0:00,26.18857143,1,1/13/2019 6:00,25.48142857,8,22.5,23.49058527,3.612137955
1/13/2019 9:00,36,36.37857143,1/13/2019 0:00,26.18857143,2,1/13/2019 12:00,27.56785714,9,25,25.83693825,21.92235836
1/13/2019 10:00,34,33.63857143,1/13/2019 0:00,26.18857143,2,1/13/2019 12:00,27.56785714,10,27.5,28.75913672,25.41449138
1/13/2019 11:00,31,31.46071429,1/13/2019 0:00,26.18857143,2,1/13/2019 12:00,27.56785714,11,29.33012702,30.07409418,41.23350851
1/13/2019 12:00,28,27.56785714,1/13/2019 12:00,27.56785714,2,1/13/2019 12:00,27.56785714,12,30,31.49975987,32.65215436
1/13/2019 13:00,27,26.83428571,1/13/2019 12:00,27.56785714,2,1/13/2019 12:00,27.56785714,13,29.33012702,31.17884109,28.15252275
1/13/2019 14:00,24,24.055,1/13/2019 12:00,27.56785714,2,1/13/2019 12:00,27.56785714,14,27.5,29.45242623,39.69792634
1/13/2019 15:00,22,22.32928571,1/13/2019 12:00,27.56785714,3,1/13/2019 18:00,39.50071429,15,25,26.42132097,38.71389094
1/13/2019 16:00,22,22.00785714,1/13/2019 12:00,27.56785714,3,1/13/2019 18:00,39.50071429,16,22.5,23.39171228,31.24132005
1/13/2019 17:00,24,23.80785714,1/13/2019 12:00,27.56785714,3,1/13/2019 18:00,39.50071429,17,20.66987298,21.94073689,8.151057914
1/13/2019 18:00,40,39.50071429,1/13/2019 12:00,27.56785714,3,1/13/2019 18:00,39.50071429,18,20,21.15585907,25.0252861
1/13/2019 19:00,53,53.27785714,1/13/2019 12:00,27.56785714,3,1/13/2019 18:00,39.50071429,19,20.66987298,21.42736544,6.145224262
1/13/2019 20:00,42,41.61857143,1/13/2019 12:00,27.56785714,3,1/13/2019 18:00,39.50071429,20,22.5,22.79777256,11.51574257
1/13/2019 21:00,35,35.32071429,1/13/2019 12:00,27.56785714,4,1/14/2019 0:00,22.02071429,21,25,26.00057845,48.37932851
1/13/2019 22:00,33,32.68857143,1/13/2019 12:00,27.56785714,4,1/14/2019 0:00,22.02071429,22,27.5,27.87780577,49.20814577
1/13/2019 23:00,27,27.21285714,1/13/2019 12:00,27.56785714,4,1/14/2019 0:00,22.02071429,23,29.33012702,29.74603214,0.237482014
1/14/2019 0:00,22,22.02071429,1/14/2019 0:00,22.02071429,0,1/14/2019 0:00,22.02071429,0,30,30.25063754,26.97498285
1/14/2019 1:00,24,23.99285714,1/14/2019 0:00,22.02071429,0,1/14/2019 0:00,22.02071429,1,29.33012702,30.50949637,37.85509714
1/14/2019 2:00,23,23.21857143,1/14/2019 0:00,22.02071429,0,1/14/2019 0:00,22.02071429,2,27.5,29.38316637,29.39860476
1/14/2019 3:00,22,22.45142857,1/14/2019 0:00,22.02071429,1,1/14/2019 6:00,31.98285714,3,25,25.88129127,1.274449595
1/14/2019 4:00,24,24.30571429,1/14/2019 0:00,22.02071429,1,1/14/2019 6:00,31.98285714,4,22.5,24.15053181,41.81786849
1/14/2019 5:00,26,25.72714286,1/14/2019 0:00,22.02071429,1,1/14/2019 6:00,31.98285714,5,20.66987298,21.95817165,2.336708383
1/14/2019 6:00,32,31.98285714,1/14/2019 0:00,22.02071429,1,1/14/2019 6:00,31.98285714,6,20,20.79500811,7.30944361
1/14/2019 7:00,67,67.16714286,1/14/2019 0:00,22.02071429,1,1/14/2019 6:00,31.98285714,7,20.66987298,20.75375116,8.125909311
1/14/2019 8:00,52,51.62214286,1/14/2019 0:00,22.02071429,1,1/14/2019 6:00,31.98285714,8,22.5,24.40858916,42.42666261
1/14/2019 9:00,33,33.19428571,1/14/2019 0:00,22.02071429,2,1/14/2019 12:00,27.35857143,9,25,25.96832002,27.71478946
1/14/2019 10:00,31,30.53214286,1/14/2019 0:00,22.02071429,2,1/14/2019 12:00,27.35857143,10,27.5,29.2385961,21.12170034
1/14/2019 11:00,28,28.27714286,1/14/2019 0:00,22.02071429,2,1/14/2019 12:00,27.35857143,11,29.33012702,29.62567235,13.31757173
1/14/2019 12:00,27,27.35857143,1/14/2019 12:00,27.35857143,2,1/14/2019 12:00,27.35857143,12,30,31.88020552,44.41799577
1/14/2019 13:00,25,25.49357143,1/14/2019 12:00,27.35857143,2,1/14/2019 12:00,27.35857143,13,29.33012702,30.85126722,43.06265148
1/14/2019 14:00,25,24.63285714,1/14/2019 12:00,27.35857143,2,1/14/2019 12:00,27.35857143,14,27.5,27.52826538,7.227084166
1/14/2019 15:00,23,23.28071429,1/14/2019 12:00,27.35857143,3,1/14/2019 18:00,33.98357143,15,25,25.17884127,15.89805515
1/14/2019 16:00,22,22.31214286,1/14/2019 12:00,27.35857143,3,1/14/2019 18:00,33.98357143,16,22.5,23.24135245,1.135603464
1/14/2019 17:00,24,24.22357143,1/14/2019 12:00,27.35857143,3,1/14/2019 18:00,33.98357143,17,20.66987298,20.74944517,30.23382812
1/14/2019 18:00,34,33.98357143,1/14/2019 12:00,27.35857143,3,1/14/2019 18:00,33.98357143,18,20,21.6059108,37.31403942
1/14/2019 19:00,37,36.83428571,1/14/2019 12:00,27.35857143,3,1/14/2019 18:00,33.98357143,19,20.66987298,22.53344903,23.70305783
1/14/2019 20:00,29,29.43857143,1/14/2019 12:00,27.35857143,3,1/14/2019 18:00,33.98357143,20,22.5,23.82967073,19.71402119
1/14/2019 21:00,28,27.58642857,1/14/2019 12:00,27.35857143,4,1/15/2019 0:00,22.355,21,25,26.92575796,48.49835581
1/14/2019 22:00,25,24.96214286,1/14/2019 12:00,27.35857143,4,1/15/2019 0:00,22.355,22,27.5,29.05215086,15.56939094
1/14/2019 23:00,23,22.63857143,1/14/2019 12:00,27.35857143,4,1/15/2019 0:00,22.355,23,29.33012702,30.14871061,15.44215439
1/15/2019 0:00,22,22.355,1/15/2019 0:00,22.355,0,1/15/2019 0:00,22.355,0,30,31.08317999,34.41835281
1/15/2019 1:00,21,21.055,1/15/2019 0:00,22.355,0,1/15/2019 0:00,22.355,1,29.33012702,29.52429722,12.44289896
1/15/2019 2:00,21,20.74642857,1/15/2019 0:00,22.355,0,1/15/2019 0:00,22.355,2,27.5,27.92274728,20.23508041
1/15/2019 3:00,21,20.91142857,1/15/2019 0:00,22.355,1,1/15/2019 6:00,26.15428571,3,25,25.64903104,26.7520691
1/15/2019 4:00,21,20.86,1/15/2019 0:00,22.355,1,1/15/2019 6:00,26.15428571,4,22.5,24.30684948,42.67837223
1/15/2019 5:00,22,22.495,1/15/2019 0:00,22.355,1,1/15/2019 6:00,26.15428571,5,20.66987298,21.46508232,15.87591584
1/15/2019 6:00,26,26.15428571,1/15/2019 0:00,22.355,1,1/15/2019 6:00,26.15428571,6,20,20.983014,14.10837707
1/15/2019 7:00,41,40.77714286,1/15/2019 0:00,22.355,1,1/15/2019 6:00,26.15428571,7,20.66987298,20.68179252,14.88193999
1/15/2019 8:00,36,35.70857143,1/15/2019 0:00,22.355,1,1/15/2019 6:00,26.15428571,8,22.5,23.08066545,40.70398586
1/15/2019 9:00,31,30.80428571,1/15/2019 0:00,22.355,2,1/15/2019 12:00,29.67428571,9,25,26.00289339,13.87493169
1/15/2019 10:00,33,33.25785714,1/15/2019 0:00,22.355,2,1/15/2019 12:00,29.67428571,10,27.5,28.18049332,18.47650699
1/15/2019 11:00,31,31.215,1/15/2019 0:00,22.355,2,1/15/2019 12:00,29.67428571,11,29.33012702,30.08384037,5.433328485
1/15/2019 12:00,30,29.67428571,1/15/2019 12:00,29.67428571,2,1/15/2019 12:00,29.67428571,12,30,30.25354643,38.12898505
1/15/2019 13:00,28,28.34642857,1/15/2019 12:00,29.67428571,2,1/15/2019 12:00,29.67428571,13,29.33012702,30.4519935,5.150776612
1/15/2019 14:00,24,24.29142857,1/15/2019 12:00,29.67428571,2,1/15/2019 12:00,29.67428571,14,27.5,28.43367681,10.15865508
1/15/2019 15:00,23,22.66214286,1/15/2019 12:00,29.67428571,3,1/15/2019 18:00,37.35,15,25,26.65949881,2.458892602
1/15/2019 16:00,23,22.79857143,1/15/2019 12:00,29.67428571,3,1/15/2019 18:00,37.35,16,22.5,22.89948917,44.57094953
1/15/2019 17:00,24,23.94642857,1/15/2019 12:00,29.67428571,3,1/15/2019 18:00,37.35,17,20.66987298,22.50312364,12.49342532
1/15/2019 18:00,37,37.35,1/15/2019 12:00,29.67428571,3,1/15/2019 18:00,37.35,18,20,20.80692654,46.04799182
1/15/2019 19:00,36,36.43428571,1/15/2019 12:00,29.67428571,3,1/15/2019 18:00,37.35,19,20.66987298,21.77111916,14.08584814
1/15/2019 20:00,29,28.59214286,1/15/2019 12:00,29.67428571,3,1/15/2019 18:00,37.35,20,22.5,23.59817764,40.03485214
1/15/2019 21:00,27,26.74,1/15/2019 12:00,29.67428571,4,1/16/2019 0:00,21.20714286,21,25,26.40263139,20.7814511
1/15/2019 22:00,25,24.63571429,1/15/2019 12:00,29.67428571,4,1/16/2019 0:00,21.20714286,22,27.5,28.2073478,43.83124995
1/15/2019 23:00,24,24.18642857,1/15/2019 12:00,29.67428571,4,1/16/2019 0:00,21.20714286,23,29.33012702,30.00636488,22.44760459
1/16/2019 0:00,21,21.20714286,1/16/2019 0:00,21.20714286,0,1/16/2019 0:00,21.20714286,0,30,31.31471369,3.67984333
1/16/2019 1:00,23,22.83285714,1/16/2019 0:00,21.20714286,0,1/16/2019 0:00,21.20714286,1,29.33012702,29.97852835,40.00501544
1/16/2019 2:00,22,22.37428571,1/16/2019 0:00,21.20714286,0,1/16/2019 0:00,21.20714286,2,27.5,28.9616169,8.800972725
1/16/2019 3:00,22,22.43571429,1/16/2019 0:00,21.20714286,1,1/16/2019 6:00,24.12142857,3,25,26.8063709,3.897013367
1/16/2019 4:00,22,22.23285714,1/16/2019 0:00,21.20714286,1,1/16/2019 6:00,24.12142857,4,22.5,22.59620437,44.41949178
1/16/2019 5:00,23,23.39,1/16/2019 0:00,21.20714286,1,1/16/2019 6:00,24.12142857,5,20.66987298,22.64644206,30.64179225
1/16/2019 6:00,24,24.12142857,1/16/2019 0:00,21.20714286,1,1/16/2019 6:00,24.12142857,6,20,20.95418718,36.33023732
1/16/2019 7:00,41,41.11,1/16/2019 0:00,21.20714286,1,1/16/2019 6:00,24.12142857,7,20.66987298,21.48489529,21.67196655
1/16/2019 8:00,35,35.36428571,1/16/2019 0:00,21.20714286,1,1/16/2019 6:00,24.12142857,8,22.5,23.83110474,4.95327671
1/16/2019 9:00,33,33.32285714,1/16/2019 0:00,21.20714286,2,1/16/2019 12:00,26.13571429,9,25,26.11692776,6.740696598
1/16/2019 10:00,31,31.25571429,1/16/2019 0:00,21.20714286,2,1/16/2019 12:00,26.13571429,10,27.5,28.80623236,35.73376926
1/16/2019 11:00,29,28.53357143,1/16/2019 0:00,21.20714286,2,1/16/2019 12:00,26.13571429,11,29.33012702,30.08501638,11.38896826
1/16/2019 12:00,26,26.13571429,1/16/2019 12:00,26.13571429,2,1/16/2019 12:00,26.13571429,12,30,30.87994694,34.64721346
1/16/2019 13:00,26,25.66571429,1/16/2019 12:00,26.13571429,2,1/16/2019 12:00,26.13571429,13,29.33012702,29.84198046,31.83925897
1/16/2019 14:00,25,24.59142857,1/16/2019 12:00,26.13571429,2,1/16/2019 12:00,26.13571429,14,27.5,28.49804014,17.52135476
1/16/2019 15:00,24,23.82642857,1/16/2019 12:00,26.13571429,3,1/16/2019 18:00,34.21714286,15,25,26.44498803,0.625142432
1/16/2019 16:00,23,23.42214286,1/16/2019 12:00,26.13571429,3,1/16/2019 18:00,34.21714286,16,22.5,23.17791996,5.922379915
1/16/2019 17:00,24,23.55785714,1/16/2019 12:00,26.13571429,3,1/16/2019 18:00,34.21714286,17,20.66987298,22.08007878,31.09747351
1/16/2019 18:00,34,34.21714286,1/16/2019 12:00,26.13571429,3,1/16/2019 18:00,34.21714286,18,20,20.10474333,28.9726753
1/16/2019 19:00,33,32.89285714,1/16/2019 12:00,26.13571429,3,1/16/2019 18:00,34.21714286,19,20.66987298,22.42151197,3.881977426
1/16/2019 20:00,27,26.83285714,1/16/2019 12:00,26.13571429,3,1/16/2019 18:00,34.21714286,20,22.5,23.60465505,45.48071828
1/16/2019 21:00,26,25.91714286,1/16/2019 12:00,26.13571429,4,1/17/2019 0:00,21.76642857,21,25,25.95781368,43.76727922
